	0
4861	34856
4862	34858
4863	34859
4864	34869
4865	34909
4866	34911
4867	34915
4868	34916
4869	34919
4870	34925
4871	34929
4872	34931
4873	34934
4874	34937
4875	34940
4876	34942
4877	34944
4878	34948
4879	34949
4880	34951
4881	34952
4882	34953
4883	34956
4884	34958
4885	34962
4886	34965
4887	34972
4888	34974
4889	34979
4890	34980
4891	34982
4892	34984
4893	34985
4894	34997
4895	34999
4896	35001
4897	35006
4898	35009
4899	35011
4900	35018
4901	35020
4902	35023
4903	35024
4904	35033
4905	35037
4906	35038
4907	35040
4908	35042
4909	35045
4910	35050
4911	35055
4912	35056
4913	35086
4914	35092
4915	35108
4916	35122
4917	35141
4918	35144
4919	35145
4920	35166
4921	35185
4922	35188
4923	35203
4924	35222
4925	35230
4926	35236
4927	35238
4928	35240
4929	35249
4930	35253
4931	35255
4932	35262
4933	35267
4934	35270
4935	35274
4936	35291
4937	35293
4938	35297
4939	35300
4940	35318
4941	35323
4942	35339
4943	35352
4944	35360
4945	35367
4946	35391
4947	35393
4948	35424
4949	35450
4950	35466
4951	35467
4952	35485
4953	35492
4954	35513
4955	35519
4956	35531
4957	35546
4958	35547
4959	35549
4960	35553
4961	35555
4962	35567
4963	35581
4964	35582
4965	35586
4966	35596
4967	35597
4968	35604
4969	35610
4970	35624
4971	35654
4972	35655
4973	35657
4974	35659
4975	35660
4976	35676
4977	35679
4978	35692
4979	35693
4980	35704
4981	35707
4982	35715
4983	35720
4984	35722
4985	35723
4986	35725
4987	35750
4988	35752
4989	35753
4990	35757
4991	35760
4992	35762
4993	35764
4994	35771
4995	35774
4996	35776
4997	35797
4998	35798
4999	35799
5000	35808
5001	35826
5002	35827
5003	35829
5004	35832
5005	35847
5006	35848
5007	35855
5008	35856
5009	35857
5010	35859
5011	35865
5012	35869
5013	35870
5014	35873
5015	35874
5016	35878
5017	35880
5018	35883
5019	35884
5020	35886
5021	35887
5022	35891
5023	35895
5024	35909
5025	35910
5026	35914
5027	35918
5028	35920
5029	35921
5030	35925
5031	35928
5032	35930
5033	35934
5034	35936
5035	35942
5036	35943
5037	35956
5038	35959
5039	35965
5040	35966
5041	35968
5042	35971
5043	35973
5044	36007
5045	36022
5046	36023
5047	36033
5048	36041
5049	36043
5050	36045
5051	36047
5052	36048
5053	36051
5054	36076
5055	36077
5056	36084
5057	36085
5058	36086
5059	36088
5060	36089
5061	36090
5062	36093
5063	36102
5064	36104
5065	36105
5066	36107
5067	36108
5068	36111
5069	36114
5070	36115
5071	36119
5072	36126
5073	36128
5074	36134
5075	36144
5076	36145
5077	36146
5078	36148
5079	36149
5080	36153
5081	36155
5082	36157
5083	36160
5084	36164
5085	36170
5086	36171
5087	36172
5088	36179
5089	36180
5090	36184
5091	36187
5092	36188
5093	36196
5094	36200
5095	36202
5096	36206
5097	36211
5098	36213
5099	36218
5100	36220
5101	36222
5102	36223
5103	36225
5104	36231
5105	36232
5106	36234
5107	36235
5108	36240
5109	36244
5110	36253
5111	36259
5112	36273
5113	36275
5114	36278
5115	36279
5116	36282
5117	36352
5118	36380
5119	36384
5120	36417
5121	36426
5122	36428
5123	36432
5124	36435
5125	36436
5126	36454
5127	36462
5128	36463
5129	36465
5130	36467
5131	36469
5132	36470
5133	36471
5134	36556
5135	36558
5136	36561
5137	36564
5138	36583
5139	36598
5140	36599
5141	36600
5142	36613
5143	36616
5144	36641
5145	36675
5146	36679
5147	36692
5148	36703
5149	36707
5150	36717
5151	36723
5152	36730
5153	36731
5154	36734
5155	36750
5156	36757
5157	36768
5158	36788
5159	36803
5160	36815
5161	36820
5162	36823
5163	36837
5164	36858
5165	36860
5166	36869
5167	36875
5168	36876
5169	36877
5170	36891
5171	36902
5172	36903
5173	36921
5174	36928
5175	36930
5176	36933
5177	36936
5178	36938
5179	36941
5180	36947
5181	36955
5182	36960
5183	36994
5184	37002
5185	37004
5186	37007
5187	37012
5188	37016
5189	37022
5190	37032
5191	37036
5192	37053
5193	37058
5194	37064
5195	37066
5196	37069
5197	37071
5198	37084
5199	37092
5200	37094
5201	37096
5202	37100
5203	37101
5204	37106
5205	37107
5206	37108
5207	37119
5208	37131
5209	37141
5210	37148
5211	37162
5212	37174
5213	37176
5214	37184
5215	37185
5216	37232
5217	37240
5218	37324
5219	37325
5220	37326
5221	37327
5222	37354
5223	37356
5224	37357
5225	37375
5226	37380
5227	37402
5228	37409
5229	37413
5230	37430
5231	37489
5232	37516
5233	37527
5234	37534
5235	37535
5236	37552
5237	37561
5238	37570
5239	37587
5240	37596
5241	37612
5242	37643
5243	37647
5244	37649
5245	37672
5246	37718
5247	37720
5248	37721
5249	37722
5250	37726
5251	37734
5252	37751
5253	37770
5254	37771
5255	37774
5256	37775
5257	37782
5258	37785
5259	37803
5260	37806
5261	37808
5262	37844
5263	37854
5264	37911
5265	37914
5266	37919
5267	37925
5268	37927
5269	37928
5270	37929
5271	37952
5272	37962
5273	37983
5274	37985
5275	37987
5276	37994
5277	37995
5278	38144
5279	38153
5280	38155
5281	38159
5282	38161
5283	38163
5284	38172
5285	38176
5286	38177
5287	38185
5288	38190
5289	38201
5290	38217
5291	38219
5292	38225
5293	38226
5294	38229
5295	38230
5296	38232
5297	38239
5298	38250
5299	38251
5300	38254
5301	38255
5302	38268
5303	38326
5304	38327
5305	38333
5306	38335
5307	38340
5308	38363
5309	38377
5310	38379
5311	38385
5312	38386
5313	38392
5314	38395
5315	38398
5316	38399
5317	38400
5318	38410
5319	38413
5320	38435
5321	38449
5322	38481
5323	38482
5324	38485
5325	38488
5326	38535
5327	38538
5328	38540
5329	38542
5330	38568
5331	38573
5332	38576
5333	38577
5334	38579
5335	38581
5336	38587
5337	38588
5338	38595
5339	38608
5340	38612
5341	38618
5342	38627
5343	38633
5344	38658
5345	38668
5346	38670
5347	38671
5348	38672
5349	38680
5350	38691
5351	38692
5352	38694
5353	38701
5354	38703
5355	38704
5356	38706
5357	38711
5358	38720
5359	38723
5360	38727
5361	38749
5362	38750
5363	38764
5364	38765
5365	38767
5366	38771
5367	38775
5368	38776
5369	38782
5370	38787
5371	38791
5372	38798
5373	38799
5374	38804
5375	38816
5376	38818
5377	38822
5378	38825
5379	38837
5380	38854
5381	38859
5382	38880
5383	38896
5384	38902
5385	38922
5386	38933
5387	38935
5388	38940
5389	38945
5390	38946
5391	38950
5392	38969
5393	38972
5394	38977
5395	38986
5396	38987
5397	38993
5398	38997
5399	39007
5400	39014
5401	39047
5402	39053
5403	39055
5404	39061
5405	39082
5406	39087
5407	39096
5408	39097
5409	39100
5410	39105
5411	39113
5412	39116
5413	39124
5414	39127
5415	39130
5416	39133
5417	39135
5418	39140
5419	39151
5420	39158
5421	39161
5422	39166
5423	39188
5424	39203
5425	39204
5426	39209
5427	39212
5428	39216
5429	39218
5430	39219
5431	39247
5432	39252
5433	39256
5434	39298
5435	39314
5436	39337
5437	39339
5438	39343
5439	39344
5440	39347
5441	39352
5442	39357
5443	39359
5444	39366
5445	39369
5446	39380
5447	39382
5448	39383
5449	39384
5450	39398
5451	39400
5452	39401
5453	39403
5454	39420
5455	39421
5456	39423
5457	39447
5458	39456
5459	39458
5460	39482
5461	39487
5462	39488
5463	39493
5464	39512
5465	39518
5466	39520
5467	39531
5468	39537
5469	39539
5470	39543
5471	39548
5472	39561
5473	39562
5474	39579
5475	39689
5476	39696
5477	39700
5478	39704
5479	39707
5480	39711
5481	39725
5482	39731
5483	39736
5484	39740
5485	39742
5486	39744
5487	39747
5488	39748
5489	39749
5490	39758
5491	39766
5492	39789
5493	39791
5494	39793
5495	39804
5496	39812
5497	39820
5498	39825
5499	39890
5500	39963
5501	40161
5502	40173
5503	40174
5504	40175
5505	40211
5506	40311
5507	40346
5508	40347
5509	40379
5510	40383
5511	40388
5512	40393
5513	40460
5514	40493
5515	40497
5516	40510
5517	40514
5518	40517
5519	40518
5520	40522
5521	40524
5522	40526
5523	40530
5524	40534
5525	40543
5526	40545
5527	40556
5528	40578
5529	40592
5530	40617
5531	40619
5532	40620
5533	40626
5534	40646
5535	40651
5536	40654
5537	40656
5538	40658
5539	40661
5540	40664
5541	40666
5542	40667
5543	40669
5544	40680
5545	40690
5546	40691
5547	40692
5548	40693
5549	40695
5550	40696
5551	40698
5552	40700
5553	40702
5554	40704
5555	40717
5556	40728
5557	40733
5558	40735
5559	40737
5560	40738
5561	40746
5562	40750
5563	40758
5564	40766
5565	40768
5566	40770
5567	40771
5568	40787
5569	40790
5570	40794
5571	40795
5572	40801
5573	40805
5574	40808
5575	40809
5576	40811
5577	40814
5578	40829
5579	40863
5580	40896
5581	40901
5582	40907
5583	40914
5584	40916
5585	40926
5586	40931
5587	40935
5588	40937
5589	40938
5590	40942
5591	40948
5592	40951
5593	40976
5594	40979
5595	40988
5596	40989
5597	41006
5598	41026
5599	41027
5600	41029
5601	41030
5602	41031
5603	41055
5604	41058
5605	41067
5606	41081
5607	41100
5608	41109
5609	41113
5610	41115
5611	41119
5612	41137
5613	41139
5614	41148
5615	41152
5616	41172
5617	41196
5618	41200
5619	41201
5620	41202
5621	41203
5622	41208
5623	41211
5624	41217
5625	41218
5626	41221
5627	41222
5628	41225
5629	41226
5630	41228
5631	41235
5632	41241
5633	41247
5634	41248
5635	41257
5636	41258
5637	41269
5638	41273
5639	41275
5640	41278
5641	41281
5642	41291
5643	41295
5644	41299
5645	41301
5646	41307
5647	41310
5648	41318
5649	41320
5650	41324
5651	41326
5652	41334
5653	41337
5654	41340
5655	41344
5656	41354
5657	41361
5658	41363
5659	41370
5660	41396
5661	41410
5662	41416
5663	41423
5664	41435
5665	41436
5666	41439
5667	41457
5668	41458
5669	41480
5670	41481
5671	41485
5672	41486
5673	41489
5674	41492
5675	41497
5676	41499
5677	41500
5678	41501
5679	41502
5680	41503
5681	41508
5682	41513
5683	41524
5684	41528
5685	41530
5686	41534
5687	41538
5688	41541
5689	41557
5690	41559
5691	41564
5692	41567
5693	41574
5694	41578
5695	41582
5696	41585
5697	41605
5698	41606
5699	41611
5700	41619
5701	41623
5702	41631
5703	41635
5704	41639
5705	41646
5706	41655
5707	41659
5708	41668
5709	41669
5710	41686
5711	41690
5712	41703
5713	41705
5714	41715
5715	41716
5716	41726
5717	41737
5718	41741
5719	41744
5720	41745
5721	41747
5722	41754
5723	41787
5724	41795
5725	41798
5726	41800
5727	41852
5728	41854
5729	41862
5730	41867
5731	41874
5732	41879
5733	41880
5734	41918
5735	41922
5736	41923
5737	41940
5738	41942
5739	41949
5740	41953
5741	41955
5742	41957
5743	41958
5744	41960
5745	41961
5746	42004
5747	42006
5748	42029
5749	42043
5750	42051
5751	42104
5752	42114
5753	42133
5754	42154
5755	42155
5756	42166
5757	42168
5758	42169
5759	42186
5760	42195
5761	42196
5762	42199
5763	42200
5764	42203
5765	42207
5766	42208
5767	42210
5768	42212
5769	42214
5770	42219
5771	42220
5772	42221
5773	42223
5774	42224
5775	42230
5776	42235
5777	42240
5778	42241
5779	42245
5780	42249
5781	42250
5782	42256
5783	42257
5784	42259
5785	42260
5786	42265
5787	42266
5788	42301
5789	42305
5790	42308
5791	42310
5792	42314
5793	42320
5794	42332
5795	42339
5796	42340
5797	42342
5798	42343
5799	42345
5800	42346
5801	42347
5802	42352
5803	42354
5804	42355
5805	42359
5806	42363
5807	42365
5808	42367
5809	42369
5810	42370
5811	42372
5812	42373
5813	42374
5814	42386
5815	42389
5816	42391
5817	42394
5818	42395
5819	42398
5820	42400
5821	42406
5822	42408
5823	42412
5824	42416
5825	42422
5826	42425
5827	42435
5828	42440
5829	42444
5830	42445
5831	42450
5832	42457
5833	42462
5834	42463
5835	42471
5836	42472
5837	42473
5838	42484
5839	42493
5840	42500
5841	42513
5842	42524
5843	42526
5844	42528
5845	42538
5846	42545
5847	42547
5848	42551
5849	42552
5850	42558
5851	42559
5852	42564
5853	42565
5854	42573
5855	42574
5856	42576
5857	42580
5858	42584
5859	42617
5860	42623
5861	42624
5862	42627
5863	42631
5864	42634
5865	42651
5866	42656
5867	42669
5868	42674
5869	42682
5870	42683
5871	42696
5872	42698
5873	42700
5874	42704
5875	42706
5876	42727
5877	42739
5878	42755
5879	42757
5880	42780
5881	42784
5882	42802
5883	42810
5884	42850
5885	42876
5886	42878
5887	42880
5888	42886
5889	42902
5890	42904
5891	42907
5892	42928
5893	42932
5894	42936
5895	42938
5896	42941
5897	42944
5898	42962
5899	42975
5900	42979
5901	42983
5902	42985
5903	42986
5904	43011
5905	43013
5906	43015
5907	43017
5908	43020
5909	43022
5910	43029
5911	43039
5912	43040
5913	43044
5914	43053
5915	43059
5916	43078
5917	43084
5918	43093
5919	43112
5920	43117
5921	43135
5922	43137
5923	43139
5924	43142
5925	43146
5926	43189
5927	43191
5928	43196
5929	43198
5930	43207
5931	43210
5932	43212
5933	43216
5934	43217
5935	43218
5936	43219
5937	43224
5938	43226
5939	43228
5940	43233
5941	43234
5942	43247
5943	43249
5944	43253
5945	43255
5946	43257
5947	43258
5948	43267
5949	43275
5950	43277
5951	43280
5952	43284
5953	43285
5954	43294
5955	43296
5956	43298
5957	43302
5958	43303
5959	43312
5960	43314
5961	43318
5962	43326
5963	43328
5964	43329
5965	43337
5966	43340
5967	43341
5968	43344
5969	43359
5970	43374
5971	43377
5972	43384
5973	43587
5974	43591
5975	43594
5976	43597
5977	43600
5978	43601
5979	43605
5980	43608
5981	43615
5982	43629
5983	43632
5984	43637
5985	43679
5986	43680
5987	43682
5988	43713
5989	43735
5990	43748
5991	43754
5992	43770
5993	43785
5994	43804
5995	43806
5996	43807
5997	43812
5998	43827
5999	43831
6000	43836
6001	43847
6002	43848
6003	43849
6004	43858
6005	43859
6006	43861
6007	43872
6008	43873
6009	43881
6010	43885
6011	43888
6012	43893
6013	43897
6014	43901
6015	43902
6016	43910
6017	43931
6018	43978
6019	43984
6020	43986
6021	43991
6022	43994
6023	43997
6024	43998
6025	44005
6026	44008
6027	44015
6028	44020
6029	44021
6030	44024
6031	44033
6032	44044
6033	44047
6034	44049
6035	44055
6036	44056
6037	44057
6038	44065
6039	44074
6040	44076
6041	44090
6042	44092
6043	44094
6044	44125
6045	44126
6046	44132
6047	44138
6048	44140
6049	44141
6050	44144
6051	44148
6052	44151
6053	44163
6054	44168
6055	44169
6056	44171
6057	44174
6058	44175
6059	44180
6060	44181
6061	44199
6062	44224
6063	44228
6064	44229
6065	44237
6066	44238
6067	44242
6068	44276
6069	44286
6070	44291
6071	44296
6072	44297
6073	44306
6074	44309
6075	44315
6076	44326
6077	44328
6078	44329
6079	44330
6080	44351
6081	44411
6082	44413
6083	44423
6084	44429
6085	44432
6086	44449
6087	44467
6088	44475
6089	44479
6090	44494
6091	44496
6092	44497
6093	44502
6094	44507
6095	44515
6096	44520
6097	44524
6098	44576
6099	44586
6100	44590
6101	44597
6102	44610
6103	44612
6104	44613
6105	44616
6106	44618
6107	44620
6108	44626
6109	44627
6110	44629
6111	44631
6112	44637
6113	44646
6114	44653
6115	44655
6116	44657
6117	44659
6118	44660
6119	44661
6120	44667
6121	44668
6122	44670
6123	44676
6124	44677
6125	44678
6126	44680
6127	44704
6128	44706
6129	44712
6130	44714
6131	44716
6132	44723
6133	44732
6134	44734
6135	44736
6136	44738
6137	44739
6138	44743
6139	44744
6140	44752
6141	44753
6142	44754
6143	44767
6144	44782
6145	44790
6146	44795
6147	44801
6148	44840
6149	44843
6150	44845
6151	44849
6152	44852
6153	44857
6154	44862
6155	44869
6156	44877
6157	44880
6158	44881
6159	44882
6160	44890
6161	44899
6162	44900
6163	44901
6164	44903
6165	44912
6166	44919
6167	44926
6168	44927
6169	44929
6170	44930
6171	44931
6172	44932
6173	44934
6174	44935
6175	44953
6176	44954
6177	44990
6178	44992
6179	44993
6180	44997
6181	44999
6182	45005
6183	45006
6184	45010
6185	45017
6186	45028
6187	45031
6188	45039
6189	45046
6190	45048
6191	45050
6192	45058
6193	45060
6194	45063
6195	45068
6196	45084
6197	45085
6198	45092
6199	45095
6200	45098
6201	45099
6202	45108
6203	45110
6204	45111
6205	45125
6206	45158
6207	45160
6208	45197
6209	45207
6210	45216
6211	45224
6212	45245
6213	45266
6214	45267
6215	45269
6216	45276
6217	45278
6218	45279
6219	45283
6220	45285
6221	45290
6222	45321
6223	45327
6224	45329
6225	45332
6226	45333
6227	45334
6228	45340
6229	45352
6230	45358
6231	45362
6232	45363
6233	45367
6234	45369
6235	45372
6236	45376
6237	45413
6238	45444
6239	45448
6240	45457
6241	45542
6242	45550
6243	45553
6244	45554
6245	45580
6246	45624
6247	45629
6248	45648
6249	45653
6250	45667
6251	45668
6252	45669
6253	45670
6254	45671
6255	45686
6256	45689
6257	45690
6258	45691
6259	45693
6260	45696
6261	45697
6262	45698
6263	45700
6264	45702
6265	45706
6266	45712
6267	45716
6268	45719
6269	45723
6270	45729
6271	45732
6272	45747
6273	45752
6274	45758
6275	45760
6276	45765
6277	45783
6278	45793
6279	45798
6280	45799
6281	45815
6282	45820
6283	45825
6284	45829
6285	45844
6286	45868
6287	45869
6288	45871
6289	45884
6290	45892
6291	45896
6292	45903
6293	45906
6294	45918
6295	45958
6296	45959
6297	45965
6298	45969
6299	46001
6300	46004
6301	46006
6302	46022
6303	46055
6304	46057
6305	46058
6306	46059
6307	46061
6308	46062
6309	46069
6310	46075
6311	46081
6312	46084
6313	46085
6314	46087
6315	46107
6316	46116
6317	46118
6318	46122
6319	46124
6320	46126
6321	46128
6322	46129
6323	46132
6324	46136
6325	46154
6326	46157
6327	46159
6328	46160
6329	46166
6330	46168
6331	46172
6332	46174
6333	46183
6334	46186
6335	46189
6336	46192
6337	46193
6338	46197
6339	46198
6340	46207
6341	46210
6342	46216
6343	46228
6344	46229
6345	46296
6346	46304
6347	46309
6348	46312
6349	46316
6350	46319
6351	46320
6352	46321
6353	46325
6354	46328
6355	46332
6356	46333
6357	46338
6358	46339
6359	46340
6360	46342
6361	46353
6362	46354
6363	46355
6364	46358
6365	46362
6366	46367
6367	46374
6368	46375
6369	46376
6370	46378
6371	46380
6372	46388
6373	46391
6374	46392
6375	46393
6376	46394
6377	46396
6378	46398
6379	46401
6380	46404
6381	46431
6382	46432
6383	46439
6384	46453
6385	46455
6386	46456
6387	46457
6388	46462
6389	46463
6390	46466
6391	46477
6392	46479
6393	46483
6394	46491
6395	46494
6396	46502
6397	46507
6398	46512
6399	46513
6400	46519
6401	46524
6402	46548
6403	46560
6404	46573
6405	46576
6406	46577
6407	46583
6408	46590
6409	46594
6410	46602
6411	46603
6412	46606
6413	46611
6414	46613
6415	46617
6416	46621
6417	46630
6418	46633
6419	46646
6420	46647
6421	46648
6422	46651
6423	46656
6424	46658
6425	46675
6426	46679
6427	46681
6428	46682
6429	46688
6430	46701
6431	46706
6432	46717
6433	46718
6434	46720
6435	46721
6436	46730
6437	46736
6438	46740
6439	46755
6440	46756
6441	46757
6442	46764
6443	46775
6444	46776
6445	46778
6446	46786
6447	46791
6448	46793
6449	46795
6450	46796
6451	46799
6452	46811
6453	46823
6454	46824
6455	46831
6456	46837
6457	46849
6458	46853
6459	46856
6460	46860
6461	46862
6462	46873
6463	46877
6464	46881
6465	46884
6466	46891
6467	46896
6468	46899
6469	46903
6470	46914
6471	46922
6472	46925
6473	46929
6474	46943
6475	46944
6476	46945
6477	46946
6478	46947
6479	46951
6480	46953
6481	46956
6482	46964
6483	46974
6484	47003
6485	47008
6486	47010
6487	47012
6488	47027
6489	47028
6490	47029
6491	47058
6492	47065
6493	47067
6494	47069
6495	47072
6496	47075
6497	47076
6498	47077
6499	47078
6500	47079
6501	47093
6502	47094
6503	47095
6504	47105
6505	47107
6506	47110
6507	47111
6508	47138
6509	47139
6510	47153
6511	47166
6512	47173
6513	47182
6514	47186
6515	47191
6516	47192
6517	47207
6518	47211
6519	47213
6520	47273
6521	47274
6522	47288
6523	47298
6524	47313
6525	47314
6526	47317
6527	47325
6528	47328
6529	47334
6530	47335
6531	47337
6532	47341
6533	47342
6534	47343
6535	47344
6536	47345
6537	47347
6538	47348
6539	47356
6540	47359
6541	47360
6542	47365
6543	47369
6544	47370
6545	47372
6546	47374
6547	47375
6548	47378
6549	47382
6550	47383
6551	47389
6552	47392
6553	47397
6554	47400
6555	47402
6556	47406
6557	47407
6558	47416
6559	47424
6560	47430
6561	47432
6562	47434
6563	47435
6564	47445
6565	47446
6566	47453
6567	47472
6568	47476
6569	47477
6570	47478
6571	47480
6572	47490
6573	47500
6574	47508
6575	47518
6576	47522
6577	47533
6578	47540
6579	47545
6580	47560
6581	47566
6582	47578
6583	47579
6584	47596
6585	47599
6586	47600
6587	47604
6588	47605
6589	47606
6590	47607
6591	47610
6592	47611
6593	47613
6594	47615
6595	47617
6596	47621
6597	47624
6598	47625
6599	47627
6600	47628
6601	47629
6602	47631
6603	47632
6604	47636
6605	47638
6606	47639
6607	47641
6608	47642
6609	47646
6610	47647
6611	47648
6612	47655
6613	47666
6614	47669
6615	47671
6616	47673
6617	47677
6618	47682
6619	47684
6620	47687
6621	47691
6622	47695
6623	47697
6624	47714
6625	47715
6626	47724
6627	47727
6628	47728
6629	47730
6630	47735
6631	47746
6632	47750
6633	47755
6634	47759
6635	47764
6636	47768
6637	47774
6638	47780
6639	47782
6640	47788
6641	47813
6642	47814
6643	47834
6644	47873
6645	47877
6646	47882
6647	47884
6648	47887
6649	47892
6650	47893
6651	47900
6652	47907
6653	47938
6654	47941
6655	47969
6656	47970
6657	47977
6658	47978
6659	47983
6660	47986
6661	47988
6662	48009
6663	48012
6664	48018
6665	48065
6666	48074
6667	48075
6668	48076
6669	48080
6670	48109
6671	48116
6672	48118
6673	48144
6674	48164
6675	48169
6676	48212
6677	48223
6678	48232
6679	48246
6680	48277
6681	48280
6682	48285
6683	48287
6684	48293
6685	48295
6686	48303
6687	48305
6688	48306
6689	48307
6690	48314
6691	48343
6692	48372
6693	48376
6694	48377
6695	48379
6696	48387
6697	48399
6698	48402
6699	48411
6700	48434
6701	48445
6702	48454
6703	48470
6704	48474
6705	48481
6706	48483
6707	48485
6708	48505
6709	48524
6710	48540
6711	48553
6712	48554
6713	48556
6714	48564
6715	48581
6716	48593
6717	48597
6718	48608
6719	48638
6720	48658
6721	48660
6722	48712
6723	48757
6724	48764
6725	48767
6726	48769
6727	48772
6728	48776
6729	48782
6730	48833
6731	48867
6732	48869
6733	48871
6734	48874
6735	48910
6736	48911
6737	48913
6738	48914
6739	48917
6740	48920
6741	48929
6742	48931
6743	48936
6744	48937
6745	48939
6746	48940
6747	48941
6748	48944
6749	48947
6750	48950
6751	48954
6752	48955
6753	48957
6754	48961
6755	48962
6756	48963
6757	48965
6758	48969
6759	48972
6760	48975
6761	48976
6762	48977
6763	48981
6764	48983
6765	48989
6766	48992
6767	48993
6768	48999
6769	49004
6770	49006
6771	49008
6772	49009
6773	49011
6774	49013
6775	49018
6776	49021
6777	49022
6778	49024
6779	49027
6780	49031
6781	49035
6782	49036
6783	49038
6784	49039
6785	49055
6786	49056
6787	49057
6788	49071
6789	49079
6790	49082
6791	49087
6792	49088
6793	49090
6794	49096
6795	49107
6796	49110
6797	49116
6798	49118
6799	49120
6800	49121
6801	49123
6802	49126
6803	49130
6804	49136
6805	49140
6806	49142
6807	49144
6808	49150
6809	49154
6810	49157
6811	49158
6812	49160
6813	49165
6814	49169
6815	49171
6816	49173
6817	49180
6818	49181
6819	49182
6820	49183
6821	49184
6822	49186
6823	49190
6824	49197
6825	49203
6826	49205
6827	49212
6828	49217
6829	49218
6830	49220
6831	49225
6832	49228
6833	49235
6834	49244
6835	49246
6836	49248
6837	49249
6838	49274
6839	49280
6840	49284
6841	49304
6842	49308
6843	49311
6844	49312
6845	49320
6846	49322
6847	49323
6848	49327
6849	49329
6850	49333
6851	49335
6852	49336
6853	49381
6854	49383
6855	49384
6856	49386
6857	49387
6858	49396
6859	49399
6860	49401
6861	49408
6862	49412
6863	49416
6864	49417
6865	49420
6866	49423
6867	49425
6868	49426
6869	49429
6870	49433
6871	49434
6872	49435
6873	49437
6874	49438
6875	49441
6876	49444
6877	49445
6878	49449
6879	49450
6880	49451
6881	49452
6882	49457
6883	49460
6884	49461
6885	49462
6886	49463
6887	49467
6888	49469
6889	49470
6890	49471
6891	49480
6892	49482
6893	49484
6894	49485
6895	49489
6896	49494
6897	49498
6898	49499
6899	49501
6900	49522
6901	49531
6902	49541
6903	49566
6904	49567
6905	49571
6906	49572
6907	49573
6908	49576
6909	49578
6910	49581
6911	49582
6912	49584
6913	49587
6914	49588
6915	49594
6916	49596
6917	49598
6918	49599
6919	49600
6920	49603
6921	49605
6922	49607
6923	49608
6924	49609
6925	49615
6926	49616
6927	49617
6928	49620
6929	49621
6930	49625
6931	49626
6932	49628
6933	49640
6934	49642
6935	49643
6936	49647
6937	49653
6938	49654
6939	49656
6940	49658
6941	49664
6942	49666
6943	49667
6944	49670
6945	49672
6946	49673
6947	49675
6948	49683
6949	49702
6950	49710
6951	49713
6952	49715
6953	49718
6954	49726
6955	49740
6956	49758
6957	49761
6958	49765
6959	49768
6960	49772
6961	49774
6962	49779
6963	49782
6964	49793
6965	49800
6966	49807
6967	49809
6968	49814
6969	49815
6970	49816
6971	49819
6972	49821
6973	49823
6974	49825
6975	49827
6976	49831
6977	49832
6978	49833
6979	49842
6980	49843
6981	49846
6982	49851
6983	49857
6984	49861
6985	49864
6986	49875
6987	49882
6988	49885
6989	49887
6990	49888
6991	49891
6992	49892
6993	49894
6994	49898
6995	49900
6996	49903
6997	49905
6998	49911
6999	49915
7000	49917
7001	49918
7002	49921
7003	49922
7004	49923
7005	49924
7006	49927
7007	49928
7008	49929
7009	49937
7010	49938
7011	49942
7012	49951
7013	50017
7014	50020
7015	50023
7016	50036
7017	50040
7018	50051
7019	50144
7020	50147
7021	50154
7022	50162
7023	50164
7024	50185
7025	50196
7026	50206
7027	50208
7028	50209
7029	50213
7030	50243
7031	50245
7032	50246
7033	50247
7034	50254
7035	50261
7036	50263
7037	50282
7038	50283
7039	50294
7040	50295
7041	50298
7042	50300
7043	50303
7044	50315
7045	50318
7046	50334
7047	50348
7048	50351
7049	50354
7050	50374
7051	50375
7052	50381
7053	50382
7054	50384
7055	50389
7056	50392
7057	50393
7058	50399
7059	50411
7060	50416
7061	50423
7062	50426
7063	50427
7064	50429
7065	50435
7066	50438
7067	50443
7068	50449
7069	50509
7070	50513
7071	50517
7072	50521
7073	50528
7074	50529
7075	50537
7076	50540
7077	50542
7078	50544
7079	50545
7080	50547
7081	50549
7082	50551
7083	50555
7084	50568
7085	50570
7086	50572
7087	50573
7088	50577
7089	50578
7090	50579
7091	50580
7092	50582
7093	50585
7094	50607
7095	50610
7096	50621
7097	50628
7098	50633
7099	50635
7100	50637
7101	50640
7102	50641
7103	50646
7104	50647
7105	50656
7106	50675
7107	50677
7108	50679
7109	50680
7110	50685
7111	50690
7112	50717
7113	50720
7114	50722
7115	50726
7116	50731
7117	50733
7118	50736
7119	50738
7120	50784
7121	50791
7122	50792
7123	50794
7124	50796
7125	50800
7126	50822
7127	50859
7128	50861
7129	50862
7130	50864
7131	50865
7132	50870
7133	50872
7134	50876
7135	50877
7136	50882
7137	50890
7138	50892
7139	50893
7140	50896
7141	50897
7142	50898
7143	50899
7144	50901
7145	50908
7146	50910
7147	50918
7148	50920
7149	50927
7150	50938
7151	50949
7152	50952
7153	50954
7154	50961
7155	50968
7156	50971
7157	50975
7158	50980
7159	50981
7160	50984
7161	50985
7162	50986
7163	50987
7164	50990
7165	50991
7166	50994
7167	51009
7168	51012
7169	51025
7170	51029
7171	51032
7172	51036
7173	51039
7174	51041
7175	51045
7176	51051
7177	51055
7178	51065
7179	51068
7180	51070
7181	51074
7182	51076
7183	51078
7184	51101
7185	51104
7186	51106
7187	51112
7188	51121
7189	51122
7190	51126
7191	51131
7192	51135
